field_id,availability,stability,private,value_type,base_type,item_type,instanced,arrayed,sexed,units,main_category,encoding_id,instance_id,instance_min,instance_max,array_min,array_max,debut,version,num_participants,item_count
22135,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,121271,121271
22136,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,121271,121271
22137,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,121271,121271
22138,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,121271,121271
22139,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,121271,121271
22140,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,121271,121271
22141,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,121271,121271
22146,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2017-07-27,27702,27702
22147,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2017-07-27,15491,15491
22148,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2017-07-27,365,365
22149,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2017-07-27,1383,1383
22150,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2017-07-27,1768,1768
22151,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2016-01-29,9,9
22152,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2015-11-26,48,48
22153,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2017-07-27,529,529
22154,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2017-07-27,1073,1073
22155,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2017-02-03,108,108
22156,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2016-01-29,46,46
22157,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2017-07-27,654,654
22158,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2015-09-29,8,8
22159,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2016-09-16,85,85
22160,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2017-07-27,156,156
22161,0,2,0,11,0,0,0,0,0,,132,0,0,0,0,0,0,2015-07-10,2017-07-27,14,14
22166,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,27702,27702
22167,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,15491,15491
22168,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,365,365
22169,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,1383,1383
22170,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,1768,1768
22171,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2016-01-29,9,9
22172,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2015-11-26,48,48
22173,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,529,529
22174,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,1073,1073
22175,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-02-03,108,108
22176,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2016-01-29,46,46
22177,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,654,654
22178,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2015-09-29,8,8
22179,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2016-09-16,85,85
22180,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,156,156
22181,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-10,2017-07-27,14,14
22182,0,2,0,101,0,0,0,0,0,,100035,0,0,0,0,0,0,2016-03-18,2017-05-19,488251,488251
22190,1,2,0,31,0,0,0,0,0,ratio,265,0,0,0,0,0,0,2020-08-21,2000-01-01,-1,-1
22191,1,2,0,31,0,0,0,0,0,ratio,265,0,0,0,0,0,0,2020-08-21,2000-01-01,-1,-1
22192,1,2,0,31,0,0,0,0,0,ratio,265,0,0,0,0,0,0,2020-08-21,2000-01-01,-1,-1
22200,0,2,0,11,0,0,0,0,0,calendar year,130,0,0,0,0,0,0,2015-07-22,2017-07-27,121271,121271
22201,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22202,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22203,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22204,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22205,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22206,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22207,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22208,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22209,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22210,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22211,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22212,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22213,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22214,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22215,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22216,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22217,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22218,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22219,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22220,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22221,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22222,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22223,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22224,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22225,1,2,0,41,0,20,0,0,0,,100316,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22297,1,2,0,51,0,0,0,0,0,,347,0,0,0,0,0,0,2019-02-26,2019-02-26,578,578
22298,1,2,0,41,0,20,0,0,0,,347,0,0,0,0,0,0,2019-02-26,2000-01-01,-1,-1
22299,1,2,0,41,0,20,0,0,0,,347,0,0,0,0,0,0,2019-02-26,2000-01-01,-1,-1
22300,1,2,0,41,0,20,0,0,0,,347,0,0,0,0,0,0,2019-02-26,2019-02-26,578,578
22301,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22302,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22303,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22304,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22305,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22306,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22307,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22308,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22309,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22310,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22311,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22312,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22313,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22314,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22315,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22316,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22317,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22318,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22319,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22320,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22321,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22322,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22323,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22324,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22325,1,2,0,41,0,20,0,0,0,,100317,0,0,0,0,0,0,2014-08-26,2015-04-09,152677,152677
22330,0,2,0,11,0,0,1,0,0,ms,104,0,2,2,2,0,0,2018-09-25,2018-09-26,23678,23678
22331,0,2,0,11,0,0,1,0,0,ms,104,0,2,2,2,0,0,2018-09-25,2018-09-26,24923,24923
22332,0,2,0,11,0,0,1,0,0,ms,104,0,2,2,2,0,0,2018-09-25,2018-09-26,24923,24923
22333,0,2,0,11,0,0,1,0,0,ms,104,0,2,2,2,0,0,2018-09-25,2018-09-26,24923,24923
22334,0,2,0,11,0,0,1,0,0,ms,104,0,2,2,2,0,0,2018-09-25,2018-09-26,24923,24923
22335,0,2,0,11,0,0,1,0,0,degrees,104,0,2,2,2,0,0,2018-09-25,2018-09-26,23721,23721
22336,0,2,0,11,0,0,1,0,0,degrees,104,0,2,2,2,0,0,2018-09-25,2018-09-26,24923,24923
22337,0,2,0,11,0,0,1,0,0,degrees,104,0,2,2,2,0,0,2018-09-25,2018-09-26,24923,24923
22338,0,2,0,11,0,0,1,0,0,units,104,0,2,2,2,0,0,2018-09-25,2018-09-26,24923,24923
22400,0,2,0,31,0,0,1,0,0,mg/g,126,0,2,0,0,0,0,2015-09-18,2015-10-08,1112,1112
22401,0,2,0,31,0,0,1,0,0,units,126,0,2,0,0,0,0,2015-09-18,2015-10-08,1095,1095
22402,0,2,0,31,0,0,1,0,0,percent,126,0,2,2,2,0,0,2015-09-18,2018-04-27,4616,4616
22403,0,2,0,31,0,0,1,0,0,litres,149,0,2,2,2,0,0,2015-09-18,2017-10-26,5845,5845
22404,0,2,0,31,0,0,1,0,0,litres,149,0,2,2,2,0,0,2015-09-18,2017-10-26,5845,5845
22405,0,2,0,31,0,0,1,0,0,litres,149,0,2,2,2,0,0,2015-09-18,2017-10-26,5792,5792
22406,0,2,0,31,0,0,1,0,0,litres,149,0,2,2,2,0,0,2015-09-18,2017-10-26,5792,5792
22407,0,2,0,31,0,0,1,0,0,litres,149,0,2,2,2,0,0,2015-09-18,2020-01-10,9977,9977
22408,0,2,0,31,0,0,1,0,0,litres,149,0,2,2,2,0,0,2015-09-18,2020-01-10,9978,9978
22409,0,2,0,31,0,0,1,0,0,litres,149,0,2,2,2,0,0,2017-01-06,2020-01-10,9811,9811
22410,0,2,0,31,0,0,1,0,0,litres,149,0,2,2,2,0,0,2017-01-06,2017-10-26,5994,5994
22411,0,2,0,21,11,0,1,0,0,,149,403,2,2,2,0,0,2017-01-06,2017-10-26,25,25
22412,0,2,0,22,11,0,1,1,0,,149,401,2,2,2,0,1,2017-01-06,2017-10-26,228,232
22413,0,2,0,22,11,0,1,1,0,,149,401,2,2,2,0,1,2017-01-06,2017-10-26,175,178
22414,0,2,0,21,11,0,1,1,0,,149,400,2,2,2,0,1,2017-01-06,2017-10-26,82,83
22415,0,2,0,31,0,0,1,0,0,litres,149,0,2,2,2,0,0,2019-03-27,2019-03-30,8523,8523
22416,0,2,0,31,0,0,1,0,0,litres,149,0,2,2,2,0,0,2019-03-27,2019-03-30,8523,8523
22417,0,2,0,31,0,0,1,0,0,msec,126,0,2,2,2,0,0,2020-01-08,2020-01-08,2816,2816
22418,0,0,0,11,0,30,0,0,0,blocks,100315,0,0,0,0,0,0,2020-09-28,2020-10-22,488251,488251
22419,0,0,0,11,0,30,0,0,0,blocks,100315,0,0,0,0,0,0,2020-10-05,2020-10-22,488251,488251
22420,0,2,0,11,0,0,1,0,0,percent,133,0,2,2,3,0,0,2015-09-18,2020-01-31,39704,40607
22421,0,2,0,11,0,0,1,0,0,mL,133,0,2,2,3,0,0,2015-09-18,2020-01-31,39704,40607
22422,0,2,0,11,0,0,1,0,0,mL,133,0,2,2,3,0,0,2015-09-18,2020-01-31,39704,40607
22423,0,2,0,11,0,0,1,0,0,mL,133,0,2,2,3,0,0,2015-09-21,2020-01-31,39704,40607
22424,0,2,0,31,0,0,1,0,0,litres/min,133,0,2,2,3,0,0,2015-09-21,2020-01-31,39704,40607
22425,0,2,0,31,0,0,1,0,0,litres/min/m2,133,0,2,2,3,0,0,2015-09-21,2020-01-31,39697,40600
22426,0,2,0,11,0,0,1,0,0,bpm,133,0,2,2,3,0,0,2015-09-21,2020-01-31,39704,40607
22427,0,2,0,31,0,0,1,0,0,m2,133,0,2,2,3,0,0,2015-09-21,2020-01-31,39697,40600
22430,0,0,0,11,0,30,0,0,0,blocks,100315,0,0,0,0,0,0,2020-10-05,2020-10-22,488251,488251
22431,0,0,0,11,0,30,0,0,0,blocks,100315,0,0,0,0,0,0,2020-10-05,2020-10-22,488251,488251
22432,0,2,0,31,0,0,1,0,0,L/m2,149,0,2,2,2,0,0,2020-01-10,2020-01-10,9977,9977
22433,0,2,0,31,0,0,1,0,0,kg/L,149,0,2,2,2,0,0,2020-01-10,2020-01-10,9811,9811
22434,0,2,0,31,0,0,1,0,0,fraction,149,0,2,2,2,0,0,2020-01-10,2020-01-10,9796,9796
22435,0,2,0,31,0,0,1,0,0,percent,149,0,2,2,2,0,0,2020-01-10,2020-01-10,9723,9723
22436,0,2,0,31,0,0,1,0,0,percent,149,0,2,2,2,0,0,2020-01-10,2020-01-10,9893,9893
22437,0,0,0,11,0,30,0,0,0,blocks,100315,0,0,0,0,0,0,2020-10-05,2020-10-22,488251,488251
22438,0,0,0,11,0,30,0,0,0,blocks,100319,0,0,0,0,0,0,2020-10-05,2020-10-22,487283,487283
22499,0,2,0,21,11,0,0,0,0,,123,480,0,0,0,0,0,2015-07-22,2017-07-27,121271,121271
22500,0,2,0,51,0,0,0,0,0,,123,0,0,0,0,0,0,2015-07-22,2017-07-27,121271,121271
22501,0,2,0,11,0,0,0,0,0,calendar year,123,100306,0,0,0,0,0,2015-07-22,2017-07-27,121271,121271
22502,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-22,2017-07-27,121271,121271
22503,0,2,0,11,0,0,0,0,0,years,132,0,0,0,0,0,0,2015-07-22,2017-07-27,16496,16496
22504,0,2,0,21,11,0,0,0,0,,132,7,0,0,0,0,0,2015-07-22,2017-07-27,121271,121271
22505,0,2,0,11,0,0,0,0,0,years,132,0,0,0,0,0,0,2015-07-22,2017-07-27,10480,10480
22506,0,2,0,21,11,0,0,0,0,,132,496,0,0,0,0,0,2015-07-22,2017-07-27,121271,121271
22507,0,2,0,11,0,0,0,0,0,years,132,0,0,0,0,0,0,2015-07-22,2017-07-27,44006,44006
22508,0,2,0,11,0,0,0,0,0,,132,946,0,0,0,0,0,2015-07-22,2017-07-27,2872,2872
22599,0,2,0,11,0,0,0,0,0,jobs,130,0,0,0,0,0,0,2015-07-22,2016-09-12,118674,118674
22600,4,2,1,41,0,0,0,1,0,,130,0,0,0,0,0,39,2015-07-22,2019-02-06,120294,402655
22601,0,2,0,21,11,0,0,1,0,,130,497,0,0,0,0,39,2015-07-22,2017-07-27,120294,402655
22602,0,2,0,11,0,0,0,1,0,calendar year,130,0,0,0,0,0,39,2015-07-22,2017-07-27,120294,402655
22603,0,2,0,11,0,0,0,1,0,calendar year,130,100698,0,0,0,0,39,2015-07-22,2017-07-27,120294,402655
22604,0,2,0,21,11,0,0,1,0,,130,494,0,0,0,0,39,2015-07-22,2017-07-27,99378,287555
22605,0,2,0,31,0,0,0,1,0,hours/week,130,0,0,0,0,0,34,2015-07-22,2017-07-27,44323,115100
22606,0,2,0,21,11,0,0,1,0,,130,493,0,0,0,0,39,2015-07-22,2017-07-27,120082,400630
22607,0,2,0,21,11,0,0,1,0,,130,493,0,0,0,0,39,2015-07-23,2017-07-27,119949,399467
22608,0,2,0,21,11,0,0,1,0,,130,493,0,0,0,0,39,2015-07-23,2017-07-27,119966,399256
22609,0,2,0,21,11,0,0,1,0,,130,493,0,0,0,0,39,2015-07-23,2017-07-27,119897,398551
22610,0,2,0,21,11,0,0,1,0,,130,493,0,0,0,0,39,2015-07-23,2017-07-27,119910,398949
22611,0,2,0,21,11,0,0,1,0,,130,493,0,0,0,0,39,2015-07-23,2017-07-27,119960,399113
22612,0,2,0,21,11,0,0,1,0,,130,493,0,0,0,0,39,2015-07-23,2017-07-27,119855,398020
22613,0,2,0,21,11,0,0,1,0,,130,493,0,0,0,0,39,2015-07-23,2017-07-27,119910,398671
22614,0,2,0,21,11,0,0,1,0,,130,493,0,0,0,0,39,2015-07-23,2017-07-27,119834,397624
22615,0,2,0,21,11,0,0,1,0,,130,493,0,0,0,0,39,2015-07-23,2017-07-27,119813,396863
22616,0,2,0,21,11,0,0,1,0,,130,7,0,0,0,0,39,2015-07-23,2017-07-27,120294,402655
22617,0,2,0,21,11,0,0,1,0,,130,2,0,0,0,0,39,2015-07-30,2017-07-27,120294,402655
22618,0,2,0,21,11,0,0,1,0,,130,7,0,0,0,0,34,2015-07-23,2017-07-27,8909,15234
22619,0,2,0,21,11,0,0,1,0,,130,7,0,0,0,0,22,2015-07-23,2017-07-27,7523,12767
22620,0,2,0,21,11,0,0,1,0,,130,7,0,0,0,0,39,2015-07-24,2017-07-27,120294,402655
22630,0,2,0,21,11,0,0,1,0,,130,489,0,0,0,0,32,2015-07-23,2017-07-27,34410,53937
22631,0,2,0,31,0,0,0,1,0,years,130,0,0,0,0,0,14,2015-07-23,2017-07-27,2314,2461
22640,0,2,0,21,11,0,0,1,0,,130,489,0,0,0,0,32,2015-07-23,2017-07-27,34410,53937
22641,0,2,0,31,0,0,0,1,0,years,130,488,0,0,0,0,13,2015-07-24,2017-07-27,12139,13296
22642,0,2,0,11,0,0,0,1,0,hours,130,0,0,0,0,0,19,2015-07-24,2017-07-27,26662,38000
22643,0,2,0,11,0,0,0,1,0,shifts,130,0,0,0,0,0,19,2015-07-24,2017-07-27,26662,38000
22644,0,2,0,11,0,0,0,1,0,shifts,130,487,0,0,0,0,19,2015-07-24,2017-07-27,26662,38000
22645,0,2,0,11,0,0,0,1,0,days,130,487,0,0,0,0,19,2015-07-24,2017-07-27,23431,32513
22650,0,2,0,21,11,0,0,1,0,,130,489,0,0,0,0,32,2015-07-23,2017-07-27,34410,53937
22651,0,2,0,31,0,0,0,1,0,,130,488,0,0,0,0,32,2015-07-24,2017-07-27,1084,1145
22652,0,2,0,11,0,0,0,1,0,hours,130,0,0,0,0,0,32,2015-07-24,2017-07-27,2822,3192
22653,0,2,0,11,0,0,0,1,0,shifts,130,0,0,0,0,0,32,2015-07-24,2017-07-27,2822,3192
22654,0,2,0,11,0,0,0,1,0,shifts,130,487,0,0,0,0,32,2015-07-24,2017-07-27,2822,3192
22655,0,2,0,11,0,0,0,1,0,days,130,487,0,0,0,0,16,2015-07-24,2017-07-27,2690,3043
22660,0,2,0,21,11,0,0,1,0,,130,486,0,0,0,0,32,2015-07-24,2017-07-27,95572,179318
22661,0,2,0,11,0,0,0,0,0,,130,0,0,0,0,0,0,2015-07-24,2016-09-12,118674,118674
22662,0,2,0,41,0,0,0,1,0,,130,0,0,0,0,0,18,2015-07-24,2017-07-27,6598,8392
22663,0,2,0,11,0,0,0,1,0,calendar year,130,0,0,0,0,0,32,2015-07-24,2017-07-27,95572,179318
22664,0,2,0,11,0,0,0,1,0,calendar year,130,100698,0,0,0,0,32,2015-07-24,2017-07-27,95572,179318
22670,0,2,0,31,0,0,1,0,0,micrometres,101,909,2,2,3,0,0,2015-09-30,2020-03-31,46705,49708
22671,0,2,0,31,0,0,1,0,0,micrometres,101,909,2,2,3,0,0,2015-09-30,2020-03-31,46705,49708
22672,0,2,0,31,0,0,1,0,0,micrometres,101,909,2,2,3,0,0,2015-09-30,2020-03-31,46705,49708
22673,0,2,0,31,0,0,1,0,0,micrometres,101,909,2,2,3,0,0,2015-09-30,2020-03-31,46910,49929
22674,0,2,0,31,0,0,1,0,0,micrometres,101,909,2,2,3,0,0,2015-09-30,2020-03-31,46910,49929
22675,0,2,0,31,0,0,1,0,0,micrometres,101,909,2,2,3,0,0,2015-09-30,2020-03-31,46910,49929
22676,0,2,0,31,0,0,1,0,0,micrometres,101,909,2,2,3,0,0,2015-09-30,2020-03-31,46821,49836
22677,0,2,0,31,0,0,1,0,0,micrometres,101,909,2,2,3,0,0,2015-09-30,2020-03-31,46821,49836
22678,0,2,0,31,0,0,1,0,0,micrometres,101,909,2,2,3,0,0,2015-09-30,2020-03-31,46821,49836
22679,0,2,0,31,0,0,1,0,0,micrometres,101,909,2,2,3,0,0,2015-09-30,2020-03-31,46489,49485
22680,0,2,0,31,0,0,1,0,0,micrometres,101,909,2,2,3,0,0,2015-09-30,2020-03-31,46489,49485
22681,0,2,0,31,0,0,1,0,0,micrometres,101,909,2,2,3,0,0,2015-09-30,2020-03-31,46489,49485
22682,0,2,0,21,11,0,1,0,0,,101,55,2,0,0,0,0,2015-10-15,2015-10-27,2579,2579
22683,0,2,0,21,11,0,1,0,0,,101,55,2,0,0,0,0,2015-10-15,2015-10-27,2579,2579
22684,0,2,0,21,11,0,1,0,0,,101,55,2,0,0,0,0,2015-10-15,2015-10-27,2579,2579
22685,0,2,0,21,11,0,1,0,0,,101,55,2,0,0,0,0,2015-10-15,2015-10-27,2579,2579
22700,0,3,0,51,0,0,0,1,0,,150,1313,0,0,0,0,14,2017-01-06,2020-03-13,502482,774902
22701,0,3,1,11,0,0,0,1,0,metre-grid,150,0,0,0,0,0,14,2017-01-06,2017-01-11,502482,774902
22702,0,3,0,11,0,0,0,1,0,metre-grid,150,0,0,0,0,0,14,2017-01-06,2017-01-11,502482,774902
22703,0,3,1,11,0,0,0,1,0,metre-grid,150,0,0,0,0,0,14,2017-01-06,2017-01-11,502482,774902
22704,0,3,0,11,0,0,0,1,0,metre-grid,150,0,0,0,0,0,14,2017-01-06,2017-01-11,502482,774902
22800,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2017-04-18,2017-11-30,486318,486318
22801,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22802,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22803,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22804,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22805,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22806,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22807,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22808,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22809,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22810,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22811,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22812,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22813,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22814,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22815,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22816,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22817,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22818,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22819,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22820,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22821,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22822,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-07-21,487283,487283
22823,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2017-11-30,486632,486632
22824,0,1,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2000-01-01,152724,152724
22825,0,2,0,41,0,20,0,0,0,,100319,0,0,0,0,0,0,2014-08-26,2000-01-01,152724,152724
22828,0,0,0,11,0,30,0,0,0,blocks,100319,0,0,0,0,0,0,2020-09-28,2020-10-22,487283,487283
